State,Division,Date,Value
Vermont,New_England,2006-10,204.0
New_Jersey,Middle_Atlantic,2006-10,2176.0
New_York,Middle_Atlantic,2006-10,4602.0
Pennsylvania,Middle_Atlantic,2006-10,3472.0
Illinois,East_North_Central,2006-10,4638.0
Indiana,East_North_Central,2006-10,2077.0
Michigan,East_North_Central,2006-10,2484.0
Ohio,East_North_Central,2006-10,3295.0
Wisconsin,East_North_Central,2006-10,2889.0
Iowa,West_North_Central,2006-10,1294.0
Kansas,West_North_Central,2006-10,1130.0
Minnesota,West_North_Central,2006-10,2018.0
Missouri,West_North_Central,2006-10,1793.0
Nebraska,West_North_Central,2006-10,879.0
North_Dakota,West_North_Central,2006-10,290.0
South_Dakota,West_North_Central,2006-10,391.0
Delaware,South_Atlantic,2006-10,337.0
District_of_Columbia,South_Atlantic,2006-10,69.0
Florida,South_Atlantic,2006-10,12902.0
Georgia,South_Atlantic,2006-10,7878.0
Maryland,South_Atlantic,2006-10,1679.0
North_Carolina,South_Atlantic,2006-10,7794.0
South_Carolina,South_Atlantic,2006-10,3294.0
Virginia,South_Atlantic,2006-10,3862.0
West_Virginia,South_Atlantic,2006-10,349.0
Alabama,East_South_Central,2006-10,2459.0
Kentucky,East_South_Central,2006-10,1175.0
Mississippi,East_South_Central,2006-10,1315.0
Tennessee,East_South_Central,2006-10,3067.0
Arkansas,West_South_Central,2006-10,716.0
Louisiana,West_South_Central,2006-10,1980.0
Oklahoma,West_South_Central,2006-10,972.0
Texas,West_South_Central,2006-10,15544.0
Arizona,Mountain,2006-10,3491.0
Colorado,Mountain,2006-10,2311.0
Idaho,Mountain,2006-10,1055.0
Montana,Mountain,2006-10,394.0
Nevada,Mountain,2006-10,1916.0
New_Mexico,Mountain,2006-10,804.0
Utah,Mountain,2006-10,2111.0
Wyoming,Mountain,2006-10,370.0
Alaska,Pacific,2006-10,174.0
California,Pacific,2006-10,9899.0
Hawaii,Pacific,2006-10,1089.0
Oregon,Pacific,2006-10,1987.0
Washington,Pacific,2006-10,3605.0
Connecticut,New_England,2006-09,802.0
Maine,New_England,2006-09,586.0
Massachusetts,New_England,2006-09,1546.0
New_Hampshire,New_England,2006-09,546.0
Rhode_Island,New_England,2006-09,130.0
Vermont,New_England,2006-09,203.0
New_Jersey,Middle_Atlantic,2006-09,2920.0
New_York,Middle_Atlantic,2006-09,4279.0
Pennsylvania,Middle_Atlantic,2006-09,2814.0
Illinois,East_North_Central,2006-09,4336.0
Indiana,East_North_Central,2006-09,2047.0
Michigan,East_North_Central,2006-09,2596.0
Ohio,East_North_Central,2006-09,3643.0
Wisconsin,East_North_Central,2006-09,2031.0
Iowa,West_North_Central,2006-09,943.0
Kansas,West_North_Central,2006-09,1052.0
Minnesota,West_North_Central,2006-09,2545.0
Missouri,West_North_Central,2006-09,1886.0
Nebraska,West_North_Central,2006-09,674.0
North_Dakota,West_North_Central,2006-09,421.0
South_Dakota,West_North_Central,2006-09,470.0
Delaware,South_Atlantic,2006-09,520.0
District_of_Columbia,South_Atlantic,2006-09,197.0
Florida,South_Atlantic,2006-09,12359.0
Georgia,South_Atlantic,2006-09,6217.0
Maryland,South_Atlantic,2006-09,2421.0
North_Carolina,South_Atlantic,2006-09,7789.0
South_Carolina,South_Atlantic,2006-09,4022.0
Virginia,South_Atlantic,2006-09,3241.0
West_Virginia,South_Atlantic,2006-09,354.0
Alabama,East_South_Central,2006-09,2121.0
Kentucky,East_South_Central,2006-09,1158.0
Mississippi,East_South_Central,2006-09,1064.0
Tennessee,East_South_Central,2006-09,3402.0
Arkansas,West_South_Central,2006-09,1151.0
Louisiana,West_South_Central,2006-09,1721.0
Oklahoma,West_South_Central,2006-09,1040.0
Texas,West_South_Central,2006-09,14992.0
Arizona,Mountain,2006-09,4079.0
Colorado,Mountain,2006-09,3121.0
Idaho,Mountain,2006-09,1356.0
Montana,Mountain,2006-09,432.0
Nevada,Mountain,2006-09,1815.0
New_Mexico,Mountain,2006-09,867.0
Utah,Mountain,2006-09,2042.0
Wyoming,Mountain,2006-09,297.0
Alaska,Pacific,2006-09,216.0
California,Pacific,2006-09,11914.0
Hawaii,Pacific,2006-09,446.0
Oregon,Pacific,2006-09,2096.0
Washington,Pacific,2006-09,4716.0
Connecticut,New_England,2006-08,718.0
Maine,New_England,2006-08,711.0
Massachusetts,New_England,2006-08,1525.0
New_Hampshire,New_England,2006-08,486.0
Rhode_Island,New_England,2006-08,192.0
Vermont,New_England,2006-08,369.0
New_Jersey,Middle_Atlantic,2006-08,2427.0
New_York,Middle_Atlantic,2006-08,6134.0
Pennsylvania,Middle_Atlantic,2006-08,3394.0
Illinois,East_North_Central,2006-08,5438.0
Indiana,East_North_Central,2006-08,2480.0
Michigan,East_North_Central,2006-08,3170.0
Ohio,East_North_Central,2006-08,3651.0
Wisconsin,East_North_Central,2006-08,2670.0
Iowa,West_North_Central,2006-08,1013.0
Kansas,West_North_Central,2006-08,904.0
Minnesota,West_North_Central,2006-08,2331.0
Missouri,West_North_Central,2006-08,3126.0
Nebraska,West_North_Central,2006-08,881.0
North_Dakota,West_North_Central,2006-08,407.0
South_Dakota,West_North_Central,2006-08,468.0
Delaware,South_Atlantic,2006-08,646.0
District_of_Columbia,South_Atlantic,2006-08,26.0
Florida,South_Atlantic,2006-08,16485.0
Georgia,South_Atlantic,2006-08,9681.0
Maryland,South_Atlantic,2006-08,2481.0
North_Carolina,South_Atlantic,2006-08,8767.0
South_Carolina,South_Atlantic,2006-08,4183.0
Virginia,South_Atlantic,2006-08,3611.0
West_Virginia,South_Atlantic,2006-08,432.0
Alabama,East_South_Central,2006-08,3344.0
Kentucky,East_South_Central,2006-08,1537.0
Mississippi,East_South_Central,2006-08,1291.0
Tennessee,East_South_Central,2006-08,4812.0
Arkansas,West_South_Central,2006-08,1194.0
Louisiana,West_South_Central,2006-08,2220.0
Oklahoma,West_South_Central,2006-08,1365.0
Texas,West_South_Central,2006-08,17962.0
Arizona,Mountain,2006-08,4623.0
Colorado,Mountain,2006-08,3315.0
Idaho,Mountain,2006-08,1589.0
Montana,Mountain,2006-08,417.0
Nevada,Mountain,2006-08,2945.0
New_Mexico,Mountain,2006-08,948.0
Utah,Mountain,2006-08,2761.0
Wyoming,Mountain,2006-08,291.0
Alaska,Pacific,2006-08,395.0
California,Pacific,2006-08,11595.0
Hawaii,Pacific,2006-08,654.0
Oregon,Pacific,2006-08,2194.0
Washington,Pacific,2006-08,4556.0
Connecticut,New_England,2006-07,807.0
Maine,New_England,2006-07,629.0
Massachusetts,New_England,2006-07,1548.0
New_Hampshire,New_England,2006-07,454.0
Rhode_Island,New_England,2006-07,129.0
Vermont,New_England,2006-07,301.0
New_Jersey,Middle_Atlantic,2006-07,2620.0
New_York,Middle_Atlantic,2006-07,4592.0
Pennsylvania,Middle_Atlantic,2006-07,3311.0
Illinois,East_North_Central,2006-07,5562.0
Indiana,East_North_Central,2006-07,2233.0
Michigan,East_North_Central,2006-07,2941.0
Ohio,East_North_Central,2006-07,3420.0
Wisconsin,East_North_Central,2006-07,2227.0
Iowa,West_North_Central,2006-07,1162.0
Kansas,West_North_Central,2006-07,1215.0
Minnesota,West_North_Central,2006-07,2797.0
Missouri,West_North_Central,2006-07,2471.0
Nebraska,West_North_Central,2006-07,750.0
North_Dakota,West_North_Central,2006-07,236.0
South_Dakota,West_North_Central,2006-07,465.0
Delaware,South_Atlantic,2006-07,623.0
District_of_Columbia,South_Atlantic,2006-07,9.0
Florida,South_Atlantic,2006-07,16206.0
Georgia,South_Atlantic,2006-07,7485.0
Maryland,South_Atlantic,2006-07,1521.0
North_Carolina,South_Atlantic,2006-07,7312.0
South_Carolina,South_Atlantic,2006-07,3829.0
Virginia,South_Atlantic,2006-07,3505.0
West_Virginia,South_Atlantic,2006-07,419.0
Alabama,East_South_Central,2006-07,2624.0
Kentucky,East_South_Central,2006-07,1322.0
Mississippi,East_South_Central,2006-07,1441.0
Tennessee,East_South_Central,2006-07,3479.0
Arkansas,West_South_Central,2006-07,1017.0
Louisiana,West_South_Central,2006-07,1737.0
Oklahoma,West_South_Central,2006-07,1246.0
Texas,West_South_Central,2006-07,17279.0
Arizona,Mountain,2006-07,4896.0
Colorado,Mountain,2006-07,3038.0
Idaho,Mountain,2006-07,1642.0
Montana,Mountain,2006-07,414.0
Nevada,Mountain,2006-07,2716.0
New_Mexico,Mountain,2006-07,1027.0
Utah,Mountain,2006-07,2131.0
Wyoming,Mountain,2006-07,253.0
Alaska,Pacific,2006-07,195.0
California,Pacific,2006-07,10624.0
Hawaii,Pacific,2006-07,557.0
Oregon,Pacific,2006-07,2107.0
Washington,Pacific,2006-07,4939.0
Connecticut,New_England,2006-06,943.0
Maine,New_England,2006-06,806.0
Massachusetts,New_England,2006-06,1998.0
New_Hampshire,New_England,2006-06,661.0
Rhode_Island,New_England,2006-06,216.0
Vermont,New_England,2006-06,311.0
New_Jersey,Middle_Atlantic,2006-06,3346.0
New_York,Middle_Atlantic,2006-06,5735.0
Pennsylvania,Middle_Atlantic,2006-06,3943.0
Illinois,East_North_Central,2006-06,5364.0
Indiana,East_North_Central,2006-06,2774.0
Michigan,East_North_Central,2006-06,3136.0
Ohio,East_North_Central,2006-06,4229.0
Wisconsin,East_North_Central,2006-06,2805.0
Iowa,West_North_Central,2006-06,1520.0
Kansas,West_North_Central,2006-06,1633.0
Minnesota,West_North_Central,2006-06,3251.0
Missouri,West_North_Central,2006-06,2438.0
Nebraska,West_North_Central,2006-06,1033.0
North_Dakota,West_North_Central,2006-06,483.0
South_Dakota,West_North_Central,2006-06,571.0
Delaware,South_Atlantic,2006-06,561.0
District_of_Columbia,South_Atlantic,2006-06,42.0
Florida,South_Atlantic,2006-06,18305.0
Georgia,South_Atlantic,2006-06,8963.0
Maryland,South_Atlantic,2006-06,3392.0
North_Carolina,South_Atlantic,2006-06,8974.0
South_Carolina,South_Atlantic,2006-06,4446.0
Virginia,South_Atlantic,2006-06,4081.0
West_Virginia,South_Atlantic,2006-06,432.0
Alabama,East_South_Central,2006-06,3263.0
Kentucky,East_South_Central,2006-06,1871.0
Mississippi,East_South_Central,2006-06,1461.0
Tennessee,East_South_Central,2006-06,4147.0
Arkansas,West_South_Central,2006-06,1138.0
Louisiana,West_South_Central,2006-06,2171.0
Oklahoma,West_South_Central,2006-06,1554.0
Texas,West_South_Central,2006-06,21784.0
Arizona,Mountain,2006-06,6533.0
Colorado,Mountain,2006-06,4517.0
Idaho,Mountain,2006-06,1706.0
Montana,Mountain,2006-06,487.0
Nevada,Mountain,2006-06,3676.0
New_Mexico,Mountain,2006-06,1152.0
Utah,Mountain,2006-06,2708.0
Wyoming,Mountain,2006-06,342.0
Alaska,Pacific,2006-06,334.0
California,Pacific,2006-06,16410.0
Hawaii,Pacific,2006-06,662.0
Oregon,Pacific,2006-06,2925.0
Washington,Pacific,2006-06,4945.0
Connecticut,New_England,2006-05,952.0
Maine,New_England,2006-05,739.0
Massachusetts,New_England,2006-05,1694.0
New_Hampshire,New_England,2006-05,623.0
Rhode_Island,New_England,2006-05,201.0
Vermont,New_England,2006-05,309.0
New_Jersey,Middle_Atlantic,2006-05,2925.0
New_York,Middle_Atlantic,2006-05,5094.0
Pennsylvania,Middle_Atlantic,2006-05,3893.0
Illinois,East_North_Central,2006-05,6238.0
Indiana,East_North_Central,2006-05,2806.0
Michigan,East_North_Central,2006-05,3981.0
Ohio,East_North_Central,2006-05,4559.0
Wisconsin,East_North_Central,2006-05,3328.0
Iowa,West_North_Central,2006-05,1315.0
Kansas,West_North_Central,2006-05,1162.0
Minnesota,West_North_Central,2006-05,2962.0
Missouri,West_North_Central,2006-05,2924.0
Nebraska,West_North_Central,2006-05,800.0
North_Dakota,West_North_Central,2006-05,420.0
South_Dakota,West_North_Central,2006-05,572.0
Delaware,South_Atlantic,2006-05,823.0
District_of_Columbia,South_Atlantic,2006-05,142.0
Florida,South_Atlantic,2006-05,19734.0
Georgia,South_Atlantic,2006-05,11002.0
Maryland,South_Atlantic,2006-05,2451.0
North_Carolina,South_Atlantic,2006-05,9522.0
South_Carolina,South_Atlantic,2006-05,4751.0
Virginia,South_Atlantic,2006-05,4772.0
West_Virginia,South_Atlantic,2006-05,473.0
Alabama,East_South_Central,2006-05,2653.0
Kentucky,East_South_Central,2006-05,1802.0
Mississippi,East_South_Central,2006-05,2061.0
Tennessee,East_South_Central,2006-05,4111.0
Arkansas,West_South_Central,2006-05,937.0
Louisiana,West_South_Central,2006-05,2122.0
Oklahoma,West_South_Central,2006-05,1727.0
Texas,West_South_Central,2006-05,19679.0
Arizona,Mountain,2006-05,7754.0
Colorado,Mountain,2006-05,3983.0
Idaho,Mountain,2006-05,2061.0
Montana,Mountain,2006-05,492.0
Nevada,Mountain,2006-05,4224.0
New_Mexico,Mountain,2006-05,1384.0
Utah,Mountain,2006-05,2513.0
Wyoming,Mountain,2006-05,370.0
Alaska,Pacific,2006-05,514.0
California,Pacific,2006-05,16243.0
Hawaii,Pacific,2006-05,593.0
Oregon,Pacific,2006-05,3201.0
Washington,Pacific,2006-05,4879.0
Connecticut,New_England,2006-04,781.0
Maine,New_England,2006-04,758.0
Massachusetts,New_England,2006-04,2400.0
New_Hampshire,New_England,2006-04,542.0
Rhode_Island,New_England,2006-04,162.0
Vermont,New_England,2006-04,251.0
New_Jersey,Middle_Atlantic,2006-04,2411.0
New_York,Middle_Atlantic,2006-04,4267.0
Pennsylvania,Middle_Atlantic,2006-04,4043.0
Illinois,East_North_Central,2006-04,5307.0
Indiana,East_North_Central,2006-04,2706.0
Michigan,East_North_Central,2006-04,2914.0
Ohio,East_North_Central,2006-04,4050.0
Wisconsin,East_North_Central,2006-04,2734.0
Iowa,West_North_Central,2006-04,1149.0
Kansas,West_North_Central,2006-04,979.0
Minnesota,West_North_Central,2006-04,2395.0
Missouri,West_North_Central,2006-04,2210.0
Nebraska,West_North_Central,2006-04,711.0
North_Dakota,West_North_Central,2006-04,353.0
South_Dakota,West_North_Central,2006-04,572.0
Delaware,South_Atlantic,2006-04,623.0
District_of_Columbia,South_Atlantic,2006-04,28.0
Florida,South_Atlantic,2006-04,19498.0
Georgia,South_Atlantic,2006-04,8598.0
Maryland,South_Atlantic,2006-04,2852.0
North_Carolina,South_Atlantic,2006-04,9240.0
South_Carolina,South_Atlantic,2006-04,4037.0
Virginia,South_Atlantic,2006-04,4266.0
West_Virginia,South_Atlantic,2006-04,343.0
Alabama,East_South_Central,2006-04,2479.0
Kentucky,East_South_Central,2006-04,1229.0
Mississippi,East_South_Central,2006-04,1299.0
Tennessee,East_South_Central,2006-04,3263.0
Arkansas,West_South_Central,2006-04,1243.0
Louisiana,West_South_Central,2006-04,1848.0
Oklahoma,West_South_Central,2006-04,1451.0
Texas,West_South_Central,2006-04,19299.0
Arizona,Mountain,2006-04,6523.0
Colorado,Mountain,2006-04,3641.0
Idaho,Mountain,2006-04,1761.0
Montana,Mountain,2006-04,390.0
Nevada,Mountain,2006-04,3225.0
New_Mexico,Mountain,2006-04,1066.0
Utah,Mountain,2006-04,2100.0
Wyoming,Mountain,2006-04,280.0
Alaska,Pacific,2006-04,314.0
California,Pacific,2006-04,14536.0
Hawaii,Pacific,2006-04,514.0
Oregon,Pacific,2006-04,2769.0
Washington,Pacific,2006-04,4474.0
Connecticut,New_England,2006-03,960.0
Maine,New_England,2006-03,634.0
Massachusetts,New_England,2006-03,2191.0
New_Hampshire,New_England,2006-03,584.0
Rhode_Island,New_England,2006-03,279.0
Vermont,New_England,2006-03,340.0
New_Jersey,Middle_Atlantic,2006-03,2791.0
New_York,Middle_Atlantic,2006-03,5085.0
Pennsylvania,Middle_Atlantic,2006-03,4527.0
Illinois,East_North_Central,2006-03,5687.0
Indiana,East_North_Central,2006-03,3198.0
Michigan,East_North_Central,2006-03,2831.0
Ohio,East_North_Central,2006-03,4270.0
Wisconsin,East_North_Central,2006-03,2538.0
Iowa,West_North_Central,2006-03,1179.0
Kansas,West_North_Central,2006-03,1267.0
Minnesota,West_North_Central,2006-03,2678.0
Missouri,West_North_Central,2006-03,3114.0
Nebraska,West_North_Central,2006-03,1037.0
North_Dakota,West_North_Central,2006-03,157.0
South_Dakota,West_North_Central,2006-03,492.0
Delaware,South_Atlantic,2006-03,547.0
District_of_Columbia,South_Atlantic,2006-03,586.0
Florida,South_Atlantic,2006-03,25024.0
Georgia,South_Atlantic,2006-03,10245.0
Maryland,South_Atlantic,2006-03,2448.0
North_Carolina,South_Atlantic,2006-03,10140.0
South_Carolina,South_Atlantic,2006-03,5510.0
Virginia,South_Atlantic,2006-03,5311.0
West_Virginia,South_Atlantic,2006-03,559.0
Alabama,East_South_Central,2006-03,2807.0
Kentucky,East_South_Central,2006-03,1448.0
Mississippi,East_South_Central,2006-03,1538.0
Tennessee,East_South_Central,2006-03,5000.0
Arkansas,West_South_Central,2006-03,1389.0
Louisiana,West_South_Central,2006-03,2432.0
Oklahoma,West_South_Central,2006-03,1874.0
Texas,West_South_Central,2006-03,21795.0
Arizona,Mountain,2006-03,7339.0
Colorado,Mountain,2006-03,4166.0
Idaho,Mountain,2006-03,1602.0
Montana,Mountain,2006-03,362.0
Nevada,Mountain,2006-03,5889.0
New_Mexico,Mountain,2006-03,1470.0
Utah,Mountain,2006-03,2380.0
Wyoming,Mountain,2006-03,259.0
Alaska,Pacific,2006-03,238.0
California,Pacific,2006-03,15762.0
Hawaii,Pacific,2006-03,858.0
Oregon,Pacific,2006-03,2440.0
Washington,Pacific,2006-03,4009.0
Connecticut,New_England,2006-02,674.0
Maine,New_England,2006-02,400.0
Massachusetts,New_England,2006-02,1356.0
New_Hampshire,New_England,2006-02,366.0
Rhode_Island,New_England,2006-02,146.0
Vermont,New_England,2006-02,149.0
New_Jersey,Middle_Atlantic,2006-02,2288.0
New_York,Middle_Atlantic,2006-02,3680.0
Pennsylvania,Middle_Atlantic,2006-02,2795.0
Illinois,East_North_Central,2006-02,5174.0
Indiana,East_North_Central,2006-02,2213.0
Michigan,East_North_Central,2006-02,1915.0
Ohio,East_North_Central,2006-02,3229.0
Wisconsin,East_North_Central,2006-02,1847.0
Iowa,West_North_Central,2006-02,777.0
Kansas,West_North_Central,2006-02,1097.0
Minnesota,West_North_Central,2006-02,1489.0
Missouri,West_North_Central,2006-02,2261.0
Nebraska,West_North_Central,2006-02,741.0
North_Dakota,West_North_Central,2006-02,32.0
South_Dakota,West_North_Central,2006-02,495.0
Delaware,South_Atlantic,2006-02,514.0
District_of_Columbia,South_Atlantic,2006-02,123.0
Florida,South_Atlantic,2006-02,22281.0
Georgia,South_Atlantic,2006-02,7888.0
Maryland,South_Atlantic,2006-02,2197.0
North_Carolina,South_Atlantic,2006-02,8144.0
South_Carolina,South_Atlantic,2006-02,4436.0
Virginia,South_Atlantic,2006-02,4146.0
West_Virginia,South_Atlantic,2006-02,432.0
Alabama,East_South_Central,2006-02,2115.0
Kentucky,East_South_Central,2006-02,1122.0
Mississippi,East_South_Central,2006-02,986.0
Tennessee,East_South_Central,2006-02,3608.0
Arkansas,West_South_Central,2006-02,1213.0
Louisiana,West_South_Central,2006-02,1751.0
Oklahoma,West_South_Central,2006-02,1354.0
Texas,West_South_Central,2006-02,16159.0
Arizona,Mountain,2006-02,5727.0
Colorado,Mountain,2006-02,3518.0
Idaho,Mountain,2006-02,1412.0
Montana,Mountain,2006-02,255.0
Nevada,Mountain,2006-02,3545.0
New_Mexico,Mountain,2006-02,1071.0
Utah,Mountain,2006-02,1741.0
Wyoming,Mountain,2006-02,204.0
Alaska,Pacific,2006-02,243.0
California,Pacific,2006-02,16095.0
Hawaii,Pacific,2006-02,910.0
Oregon,Pacific,2006-02,2101.0
Washington,Pacific,2006-02,3535.0
Connecticut,New_England,2006-01,545.0
Maine,New_England,2006-01,422.0
Massachusetts,New_England,2006-01,1451.0
New_Hampshire,New_England,2006-01,343.0
Rhode_Island,New_England,2006-01,195.0
Vermont,New_England,2006-01,131.0
New_Jersey,Middle_Atlantic,2006-01,2255.0
New_York,Middle_Atlantic,2006-01,3933.0
Pennsylvania,Middle_Atlantic,2006-01,3111.0
Illinois,East_North_Central,2006-01,4861.0
Indiana,East_North_Central,2006-01,2168.0
Michigan,East_North_Central,2006-01,1938.0
Ohio,East_North_Central,2006-01,2661.0
Wisconsin,East_North_Central,2006-01,1645.0
Iowa,West_North_Central,2006-01,786.0
Kansas,West_North_Central,2006-01,822.0
Minnesota,West_North_Central,2006-01,1400.0
Missouri,West_North_Central,2006-01,1909.0
Nebraska,West_North_Central,2006-01,650.0
North_Dakota,West_North_Central,2006-01,23.0
South_Dakota,West_North_Central,2006-01,837.0
Delaware,South_Atlantic,2006-01,577.0
District_of_Columbia,South_Atlantic,2006-01,618.0
Florida,South_Atlantic,2006-01,21067.0
Georgia,South_Atlantic,2006-01,8603.0
Maryland,South_Atlantic,2006-01,1646.0
North_Carolina,South_Atlantic,2006-01,8233.0
South_Carolina,South_Atlantic,2006-01,4528.0
Virginia,South_Atlantic,2006-01,4349.0
West_Virginia,South_Atlantic,2006-01,481.0
Alabama,East_South_Central,2006-01,2485.0
Kentucky,East_South_Central,2006-01,1121.0
Mississippi,East_South_Central,2006-01,1066.0
Tennessee,East_South_Central,2006-01,3782.0
Arkansas,West_South_Central,2006-01,1379.0
Louisiana,West_South_Central,2006-01,1558.0
Oklahoma,West_South_Central,2006-01,1317.0
Texas,West_South_Central,2006-01,18734.0
Arizona,Mountain,2006-01,6927.0
Colorado,Mountain,2006-01,3150.0
Idaho,Mountain,2006-01,1275.0
Montana,Mountain,2006-01,559.0
Nevada,Mountain,2006-01,2997.0
New_Mexico,Mountain,2006-01,1066.0
Utah,Mountain,2006-01,1763.0
Wyoming,Mountain,2006-01,167.0
Alaska,Pacific,2006-01,94.0
California,Pacific,2006-01,11771.0
Hawaii,Pacific,2006-01,460.0
Oregon,Pacific,2006-01,2040.0
Washington,Pacific,2006-01,3171.0
Connecticut,New_England,2005-12,1010.0
Maine,New_England,2005-12,509.0
Massachusetts,New_England,2005-12,2204.0
New_Hampshire,New_England,2005-12,462.0
Rhode_Island,New_England,2005-12,639.0
Vermont,New_England,2005-12,147.0
New_Jersey,Middle_Atlantic,2005-12,2526.0
